title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Company,3.0,"Aug 23, 2015",JBG is lax about their standards so you have an opportunity to make the community your own and they are willing to spend the money on their employees.,"There doesn't seem to be a concrete level of organization. The Regional Manager is not the best person in her position an the side of empathy, building employees and doesn't know how to handle people effectively. She is amazing when it comes to processes and procedures. Teachers have to teach students differently, and so do managers. They need to adapt to their employees.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Favoritism and politics infested company.,2.0,"Dec 2, 2016",Good company to get your experience level up to par then move on to a more reputable source.,"Too many suck ups that don't deserve to be promoted are all over the company, not to mention terrible regional managers with stuck up attitudes and a portfolio manager that likes to argue and be rude to people below her.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
"Good people in general, good benefits",4.0,"Jan 2, 2018","Clearly defined job responsibilities (this IS important). Leasing bonuses are paid on time and are fairly generous. Little contact with senior management, so the local manager is the manager you get for good or ill.","Companies of this size must necessarily have set policies, but this can lead to a rather robotic ""check these boxes"" experience, especially when it comes to disciplinary measures.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Best In The Biz,5.0,"Mar 2, 2019","I started with JBG Companies as a concierge and after 4 years I left JBG Smith as an Assistant Community Manager. I have been given the opportunity to work at some of the most beautiful Class A multifamily assets in the DMV area, and the experience/skills I've gained has made me a highly sought after candidate in the PM job market. There is PLENTY of room for advancement, the benefits are great, the company is structured and professional, and for the most part they seek out the best talent.",The pay is not so great. Everything else was trivial...,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
"Great Experience, Great People, Lots of Work",5.0,"Jun 10, 2021","- The people and community are great. There are plenty of fun personalities in and outside of the corporate office, of all different ages and stripes. It is a very welcoming place. - The work is challenging but fulfilling. There is a lot of opportunity to learn on unique properties, and you are encouraged to take projects and run with them. You will get a ton of good experience in the industry. - The office is beautiful and its amenities are amazing. Brand new in late 2019. - Senior Management did a fantastic job steering the company through COVID. Matt Kelly is a great leader. - The company is growing which has both pros and cons. A major pro is that it is a very interesting company on an exciting trajectory (Amazon/VT, etc).","- JBGS is still emerging from the IPO/merger in 2017, so there are growing pains in terms of some of the processes. Things have gotten a lot better over the last few years but there are still some things that need work. Within accounting, they are implementing new software that should make close more efficient and free up some time, however: - Regardless of how efficient they get, it seems expected that you will still have to work a ton to meet your deadlines. Throughout busy season, you'll have at least a couple of late nights per week on average, and will have to work on some weekends in order to meet close deadlines. - The accounting department has grown so much that advancement is becoming a bit more difficult. However that could change if there is any major post-COVID turnover.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
"Great Company, Brilliant Minds, Great Intentions!!",5.0,"Aug 10, 2021","Great minds, highly motivated, genuine leaders/people with great intentions. Head and shoulders above the competition in terms of a dedicated approach to diversity and inclusion. There is a lot of commitment to giving back to our extended communities, and opportunities for associates to volunteer on the clock.",New technology is taken on at a pace that the average person finds difficult to absorb and implement.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
I love working for JBG SMITH,5.0,"Apr 14, 2022","In my experience, JBG is an honest company and my morals align closely with their Core Values. I love that they are actively working to make housing affordable for those in need and they support other groups through JBG Cares. As a Residential employee, I really enjoy working with my direct supervisor and believe they would go to bat for me in just about any situation. I want to perform at a higher level because of them. JBG SMITH put a lot of thought and effort info how they operated through the pandemic. They took a conservative approach to re-opening which was difficult at times, but was ultimately for the health and wellbeing of its employees and customers. JBG paid team members that worked on site ""Hazard Pay"" in relation to COVID for about a year. All JBG employees working at the property level were eligible and we were automatically paid $3.50/hr in addition to their hourly wage. This was almost a 20% raise for many front line employees in a very uncertain time. The benefits package is very solid. JBG contributes 50% of what I contribute toward my 401k -- up to 3%. I feel that my PTO and mental health are prioritized at JBG SMITH. We now have a Cultural Reflection day each year that can be used as an additional personal day with no questions asked. JBG was on top of Juneteenth becoming a Federal Holiday and within hours of the presidential announcement, we were notified that offices would be closed the following Monday in observance of this Holiday. JBG Residential gave site team members two extra personal days to use between 1/1/22 and 2/28/22 citing that the teams working on site had been resilient through the pandemic and they wanted us to take time to mentally prepare for the upcoming season. JBG SMITH sent employees multiple care packages throughout the pandemic with food/snacks, board games, and a notes from the executive team. Matt Kelly (CEO) created weekly videos and sent them to the entire company to talk to us about new things happening at JBG to keep the entire company clued into how things were going. He often encouraged team members to stay healthy and stay home as our health was most important. Health/Dental takes care of practically wherever I want to go (including Georgetown MedStar). I cannot say enough about how great JBG SMITH has been as an employer.",Residential Property Management is an industry that I personally believe should see some salary increases across the board.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Understaffed. Corporate culture. Good benefits,3.0,"May 27, 2019","Pay and benefits are competitive. In 2015, JBG offered CareFirst Blue Cross Blue Shield.","Understaffed and chaotic office with overlapping job responsibilities. High turnover. Inadequate company procedure to address bedbugs and other pests, meaning angry residents and helpless staff. Many corporate platitudes, but little genuine responsiveness to employee frustrations.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
An interesting introduction into Property Management,3.0,"Aug 6, 2021",You will receive all of your benefits after the first full month working with the company. There is great health insurance and flexible leave. There is a wide variety of opportunities within the company if you don't necessarily like where you are currently.,Every property operates differently and you have to be quick to adapt to those specific differences. Essentially a residential management position as you are expected to fill many hats with an average starting pay.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
All talk and no change,3.0,"Jul 22, 2019","They have good benefits, different departments are better than others.",I’ve stayed because I’ve been there for a few years. Things haven’t always been bad sadly since the merger there is little valve put on individuals. They will say there is but they don’t actually deliver. The environment is very cliquey and they seem to be hiring more young people and weeding out tenured staff.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Good company,4.0,"Oct 21, 2016",-benefits are great -coworker atmosphere is good -several employee events througout year -major holidays off and extra days off for working holidays -upper management gets to know everyone -training available,-compensation is not always the greatest -sometimes they try to save money too much and don't want to spend money to fix issues on site -sometimes willing to overlook vendor issues in order to save money,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great Company!,5.0,"Mar 9, 2017","JBG offers Unbeatable Benefits, they have a great management team, friendly environment, consistent training, plenty of growth opportunities and amazing teams.","I can't think of any cons for this company. Mindy, Duanne, Michelle and Cynthia need to keep being great leaders!",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
I truly love my job…,4.0,"Apr 22, 2022","From leasing consultant to senior community manager, I have always felt supported and valued as an employee.","The company’s portfolio is growing fast, I fear corporate support won’t be able to keep up with on-site needs to be as successful as they could be.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great company,5.0,"Jan 28, 2022","If you have a great team then it helps a lot. The accounting department is large so you will encounter a variety of personalities and work styles. Depending on the person that could be a bad thing, but for me it felt like a pro because it was great exposure.","I stayed as long as I have because I enjoyed my team, but not much room for advancement, and the work doesn't change much as you transition from entry to senior.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great company who values their employees,5.0,"Jan 30, 2015",one of the things that stood out to me during my tenure at JBG is how down to earn upper management was. I truly felt valued as an employee. JBG invest a lot of time and resources into their employee therefore making you a better at your job. Not to mention the benefits are fantastic and salary competitive to other property management companies,None that i can think of,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Minimal support and non existent training.,2.0,"Jan 6, 2014","Good benefits and vacation, however management gets frustrated when you take it because they have to support you while you are gone.","Support to the properties is minimal, you are expected to work with staff shortages for long periods of time, hiring process is very slow and does not benefit employees or residents.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
"Of all the great organizations I've worked for, JBG SMITH is the best of the best",5.0,"Mar 15, 2022","From the top down, everyone cares for and respects everyone else. Everyone focuses on helping our customers and helping each other help our customers.","The pace is fast. There is always a lot to do. Mostly this is just a part of the challenge of being part of a successful team, but it can be very challenging sometimes.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great place to work and start your career,5.0,"Oct 19, 2016","Incredible access to deal-level experience and key decision makers. Very flat organization run by the best in the business in the DC market. No hierarchy, will be given as much responsibility as you can handle.","Work hard play hard environment. Exactly what you should expect from a PE shop. Base pay is low for the hours, but made up for in year-end bonus if you are a high performer.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great Culture with the Ability to Advance,5.0,"Jun 5, 2022","JBG SMITH offers a great culture with a collaborative environment in a beautiful office setting with perks such as being able to wear shorts and bringing your dog to work. If you work hard, you will be rewarded.","JBG SMITH offers lots of opportunities to be involved in unique and challenging transactions. If you are looking for an easy job, this is not the place for you.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
"Toxic environment, poor management, & lack of advancement",1.0,"Dec 19, 2021",The new office & decent benefits (unlimited PTO & good insurance coverage),"I’m surprised by the amount of positive on this company considering the large turnover it has experience over the last couple of years, and the turnover continues even more so recently since the merger. This company loses quality employees because it lacks proper training structures within teams, an actual career path for many employees who are not in either accounting or development (as they are treated much differently than other teams), nepotism, negative/toxic work culture, and lack of work/life balance. The churn and burn from their field employees are even worse than corporate. They’re often left on their own and feel forgotten, unsupported, and less than next to corporate employees. There’s zero room for growth and this company has made it known they will keep their employee base status quo. Their retention strategies are to either offer to transfer an employee or promote them when it is too late. I see reviews that make claims about the positive direction the company is taking on diversity but it STILL severely lacks that across their executive management on down. Most of the executive leadership are there to stay and that makes it hard for others to attain upward movement unless those at the top leave. Not to mention, the executives and senior managers perpetuate the toxic culture, which was carried over from pre-merger. You’re seeing turnover in development, accounting, marketing, and HR. Very concerning to me, but not surprised. The management overseeing these groups are who cultivated and continue to perpetuate the negativity and toxicity. I don’t expect that to change unless they leave. You’ll either be pushed out or reach your breaking point here. It’s not worth it, especially for the below market pay that you’re given for the lack of work life balance. I would be cautious when reading these very vague, scripted positive reviews as it doesn’t reflect the current turn over they’re experiencing. Talk to any employee who is currently at the company and those who have left because you will hear the truth behind what goes on and this company is not headed in a positive, upward direction. Sad since this company has potential but I don’t see it succeeding.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Fast Paced,3.0,"May 13, 2022",Great team and great coworker's. hyrbid schedule and the company is working on some amazing projects that have HUGE impacts within the community. Tech is always changing and staying up to date .,"The company has a lot of big projects down the pipe line which is resulting in a very fast paced environment. There are long hours and lots of opportunities however, the team is under staffed with this transactions occurring.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Amazing company,5.0,"Feb 7, 2023",Many amazing corporate executives. Donna is beyond amazing and truly cares for everyone. They believe in you and will push you to grow as long as you want it. For anyone that works hard and wants to grow in the property management industry…this is the company for you.,I can’t think of any. It’s an amazing company with great benefits and policies.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Leasing,1.0,"Jul 10, 2017",I work for JGB company well-known in DMV establish company,No training! Upper management was a task master! My hours was from 8am to 9pm I was the first to work and last to leave constantly picking up the next employee slack! I believe In team work! But that was and understatement. The lynbrook and meadow creek office is manage very unorganized! Resident very aggressive and disrespectful no employee protection. You just left out there to fend for yourself! Resident would over crowd the leasing office with all kinds of demands. Management will not assisted would disappear from the office every time.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
"Toxic work environment, lack of advancement, poor management",1.0,"Jul 2, 2021",Office space (new) & healthcare benefits,"Extremely toxic work environment where employees are overworked, under appreciated, under paid, and treated poorly by their managers (particularly if you are in accounting and HR). Very much an ‘old boys club’ or ‘frat’ culture, especially in development where employees of this department act entitled, pretentious, and have overinflated egos because of their Ivy League degrees. Other departments have a ‘bully’ culture within their teams, showing favoritism and promoting inappropriate office behavior (I.e. gossip and poor treatment towards their employees). The accounting department has very high turnover, lacking proper management and training of their new employees. HR has had a lot of turnover since the change in their management. HR executives have replaced many long standing employees with their friends or colleagues from Marriott. Hiring and recruiting practices are questionable — a lot of favoritism and nepotism occur and are mostly driven by executives and managers who hire employees as a favor. Discrimination and biased hiring decisions happen often here (I.e. hiring managers give preference to candidates with Ivy League degrees or specific brick & mortar universities versus hiring a candidate based on skills and experience). Executives hire employees in secret and make drastic changes to their staff without notice, which creates distrust amongst their employees and reflects poor recruiting practices. Their recruiting team experienced high turnover and what once was a positive team that cared about their employees, has been replaced with employees who further perpetuate the toxic work culture and don’t seem to know what they’re doing. The company has made slight improvements to their diversity and inclusion when looking at their demographics, but there’s still a lack of female and minority representation at the executive and management level. For non-corporate positions — there is an extremely high turnover rate at the property sites. The company lacks competitive pay and strong work culture that extends to their field employees. This company doesn’t provide you with any advancement or a clear career path. Onboarding and training don’t exist. You will sink or swim. One day you’re ‘in’ the next day you are ‘out’ without warning. Don’t let the fancy new office space fool you, you’re better off at a company that is employee-centric with stronger values and ethics.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Learned a lot,4.0,"May 8, 2018",They like to promote within the company so there’s a lot of opportunity for growth.,Heavy work load and does not match the pay.. and your experience is really based on who your manager is. There’s no consistency in the properties and every property manager does things differently.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great culture with a focus on customer service,5.0,"Feb 7, 2022",The company will make small gestures toward employees showing appreciation. With a focus on customer service there is pride to work for a great company.,Expanding rapidly and hard to keep up with. Centralized model does not always consider individual objectives or obstacles.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
High Quality Company,4.0,"Sep 26, 2014","Great company! Intelligent employees, great work-life balance, excellent benefits, interesting projects, free snacks and endless peanut butter.","Very political, often have to jump through very unnecessary hoops to get anything accomplished. Poor onboarding and training process.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Customer Service Representantive,5.0,"Jul 10, 2015","Amicable company, multiple properties, and virtually seamless between properties. Management shows their appreciation for the first line employees, and the surrounding communities. The compensation is livable, with opportunities for growth. Excellent work-life balance.","Only if you have a pessimistic outlook on work in general, with anyone there's always something to complain about at work...",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Pretty Cool Company,4.0,"Jun 10, 2015",-Lots of room for advancement -Good networking opportunities -Generous benefits and pay,"-Lots of micromanagement from the higher ups which conflicts a lot with work life balance, one of them in particular loves to start drama -""Marketing Department"" is basically operations coordinators and actual marketing is done third party, which makes this department difficult to plan any marketing with",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
A look back,3.0,"Jan 24, 2018","JBG Smith has many smart, personable employees in a competitive environment. Benefits are top-notch. They are a company that does things first in a first class manner for the most part.",Leadership can be disconnected from most employees. Too much chaos in the merger with Vornado/Smith. Atmosphere of backstabbing at times.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
JBG is amazing!,5.0,"Jul 5, 2014","JBG is an awesome company to work for. There is plenty of room for growth, they're benefits are great, and everyone is so welcoming and knowledgeable!!! They also offer a 20% discount if you chose to live at a JBG property which is decent.",First place I've worked with no cons.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
"Great company, constantly growing and cares about employees.",4.0,"Jan 28, 2015","Company is continually growing and management tries to create a culture where everyone feels part of something bigger. The corporate office has breakfast out daily, frequent lunches, learning events, family events, etc... A fun place to work.","Depending on what department you work in, you may run out of space to grow/advance.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Over worked and underpaid,3.0,"Feb 16, 2021",learned a lot and was able to work independently,There was more than 8hours worth of work in a day and I was expected to have all of my work completed within the 8 hours and was not offered overtime or fully supported with any other incentive.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great Company,5.0,"Jul 23, 2017",Work/Life Balance focused Competitive Salaries Generous Benefits Great group of people to work with The company truly cares about the welfare of each of its employees and it shows.,"As hard as it may seem to believe, working at JBG has been one of, if not the only company I've worked where I have no complaints.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Real Estate Manager,4.0,"Sep 5, 2017",Company Moral good; President cares about work life balance; days off; market leader.,Challenging integration; High level competition; Pace too high.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
"Great Experience, Poor Work/Life Balance",4.0,"Sep 13, 2018","Great management, dress code includes jeans, lots of opportunities within company, industry leader, fun culture, gorgeous buildings.",7-8 day work weeks come with the leasing consultant position. 9 hour office days M-F. It gets exhausting and doesn't make a difference to your bonus anyway.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Wonderful Company,5.0,"Apr 24, 2019",Great people to work with. Openness to share ideas w/ any level of management. Growth Possibilities. Best CEO in the business.,"Diversity could be better, but realizing this is a predominately male industry I think they do the best they can.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
"Self-absorbed management at corporate, office politics and blatant favoritism",1.0,"Jun 11, 2017","Onsite employee perks (coffee, drinks, ice cream parties, breakfast).","Management is self-absorbed. Limited promotion opportunities are given to favourites rather than actual performance & abilities. Corporate inbreeding will be a determent to the company. Don't be fooled the HR department is there to protect the company, not for looking at the best interests of the employee.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Good employer overall and progressive,4.0,"Oct 18, 2021","Generous with PTO, diversity & inclusion is important, fantastic health benefits!","Huge difference between corporate and on-site employees. On-site have been back to work for many months while corporate just got back to working in the office. Major difference in PTO and holidays, too.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Accounting department is a revolving door,3.0,"Jul 7, 2019","Contemporary corporate environment. Management is friendly, plenty of company outings.",Workload is overbearing. Always working short staffed. Management does not listen to feedback. Accounting team is a revolving door. Not much room to grow.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Amazing Company,5.0,"Mar 31, 2022",JBG Smith truly values their employees. They ensure everybody has a healthy work/life balance which is essential in order to successfully perform tasks. They have amazing benefits and compensation! Senior leadership is phenomenal and easy to talk to.,JBG is a phenomenal company- so happy to be here :-),JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great job for learning and growth.,5.0,"Jan 9, 2023","Team members, training, support, sales, learning, JBG Cares initiative","Had a great experience but the are very neighborhood focused with only working in the DMV so when I moved, I had to change company's. However, I was set up with good knowledge in the industry.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Best overall PMGT IMO,5.0,"Apr 15, 2021","Benefits, exposure, advancement opportunities and stock options.","Overall company is great, but your day to day boils down to the property manager. Daily elements are the difference between a tolerable time and a great productive time at work.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
AN AMAZING COMPANY!!!,5.0,"Apr 3, 2022",-Care for their employees -Not overwhelming -Lots of training -Salary above industry standard,-Managers are everything. Their word final -They'll fire you in a heartbeat. A.k.a your manager,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
JBG SMITH is a great company to work for and live in A JBG Smith community,5.0,"Jan 4, 2022",JBG Smith really take good care of all the company employee's,"Never had a problem with JBG Smith, very happy",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great place to work,4.0,"Dec 12, 2022","Smart, driven, and hard working employees, competitive benefits and pay, interesting work, fast paced environment, lots of growth potential, strong and competent leadership","Must be in office 3 days each week, long hours, some turnover due to changes in the organization and market conditions",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
First year in leasing,4.0,"Jul 12, 2021","Great company. The leadership care, staff is very friendly and they have a great culture. They want you to move up and have many opportunities to move up . Great benefits",Pay is very low for the area.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great company,5.0,"Dec 11, 2021","Excellent benefits: unlimited PTO, 16 weeks maternity, insurance through United Healthcare and Delta Dental, all government holidays",Work-life balance can vary depending on your team. No opportunity for full-time remote work (but they do have a flexible office schedule).,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Takes care of employees,5.0,"Jan 26, 2022",Paid front-line workers extra during COVID. Would send us gift boxes of goodies during Pandemic. Treats employees very well.,Some properties marketed as Class A do need a little bit more attention in upkeep and maintenance.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Best Company Ever !,5.0,"Mar 18, 2022",-they care about their employees - encourages internal growth at the residential level (unsure about residential to corporate) -great insurance benefits and metro benefits !,corporate may be a little disconnected from the onsite residential team at times,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Feeling right at home from day 1,5.0,"Mar 31, 2022",The culture and professionalism makes you feel welcomed and wanted.,No cons to share here.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
This has been the best company I have ever worked for.,5.0,"Jul 10, 2014","This company cares about its employees, customers and community. Pay is great and so is the opportunity for advancement.",I have nothing bad to say about JBG,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Awesome Company to work for.,5.0,"Apr 26, 2017","Great office environments. Employees are nice, considerate and fun to work with.",None so far that I can think of.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great place to work!,5.0,"Oct 1, 2021","Everyone is incredibly bright and hardworking, interesting work, great benefits",Team members seem to switch projects often and needs more mentorship,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Real Estate Admin,4.0,"Dec 13, 2017","Great team, awsome tenants and nice property. Pay is good as well as bonuses. Plenty of vacation, sick, personal time.",Not enough support from upper mgmt. No coverage for time off.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Mediocre pay for outstanding performance.,2.0,"Feb 15, 2023",The tenants especially long term residents who were so grateful and kind.,The staff-more specifically the long term employees who would get away with bad customer service all the time.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Leasing Consultanat,1.0,"Jan 16, 2018",Nothing at all really. Maybe the employees were ok to get along with.,ultanat,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Hardworking Culture,4.0,"Dec 16, 2020","Very talented, intelligent, and driven employees. JBG is the best of the best as far as DC Real Estate goes.","Very heavy workload throughout the company. Lots of software/systems are out-of-date, resulting in inefficiencies.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Low Pay,3.0,"Jun 16, 2022","Benefits, a lot of room for growth","Over work people, low wage for the amount of stress. Many people quitting at once and they expected people to pick up the slack with no extra incentive.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Leasing Consulting,3.0,"May 29, 2015","Very professional, clean cut, and large company.",ulting,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Admin,4.0,"Oct 25, 2018",Great company culture. The work/life balance was wonderful. The managers really cares about the success of their employees,Not much room for growth. This was not the place to climb the ladder,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
"Good learning, but poor work/life balance",4.0,"Sep 27, 2021","Lots of hands-on development learning experience, especially for an entry-level role","The work-life balance is uniquely bad, and can be overwhelming and challenging",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Nice company to work with!,4.0,"Oct 4, 2022",Really great vacation and leave options. Health insurance is outstanding.,The pay is low compared to competing companies.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Property Manager,5.0,"Apr 22, 2015","Great Benefits, Family oriented, great pay, collaborative environment","Honestly, this company values all employees and does its best to keep them all.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great Company!,4.0,"Sep 24, 2021","Great people, very bright, high profile projects","Really enjoyed my time, only wish they promoted a little faster",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Concierge is not for the faint of heart,4.0,"Apr 27, 2021","Friendly residents, every day looks different.",Work-life balance. No time to decompress/no breaks. Very very demanding.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great opportunity to learn right out of school,5.0,"Mar 15, 2019",Amazing hands on the ground development experience,Company is going through big transitions,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
