title,rating,date,pros,cons,company,ticker,scrape_date,glassdoor_url
"Fun job, not fun Company",2.0,"Jan 8, 2025","The job itself is a lot of fun. You work in the office and on the property. Getting rentals, cleaning units, calling delinquents, cutting locks, scrubbing floors, dusting, cleaning windows. The open hours are great, 9:30 to 6.","You will get 2 days off a week as extra space will not pay overtime, but it's actually extra space illegal to have 2 days off together consistently. You have district team leads or DTL's that are supposed to be there to support you in the stores but that does not happen. They are training new hires. As an assistant they will try to have you travel all over the district, some stores being over 20 miles from your home store. You have to have a vehicle as you take the money to the bank. District managers are almost unreachable, and with corporate talk you to death when you ask for assistance. raises are 3% but if you have been there less than 365 days it's a 1%. If you ask about promotions they will say you need to work on yourself first, every time. There is not much of a difference of pay between manager and assistant, maybe 50 cents but bigger portion of monthly bonus. That monthly bonus is $11 per rental split between everyone who had clocked in at the store for the month.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Glad I'm leaving,1.0,"Sep 7, 2025","Honestly, there is not many besides off on Sundays","Little to no help, favoritism, pay, disrespect, employees are just numbers.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Extremely Stressful - - Severely Underpaid,1.0,"Mar 11, 2025","Good culture, but some valid concerns Relaxed with little micro-managing Good and caring Team Leads","Extremely rude customers, some would define it as abusive!! Very Complicated BONUS STUCTURE!! The company makes it impossible for their representatives to Bonus. The Bonus structure is unfair and designed to benefit the company. They do not compensate their representatives who have to take on all the abusive callers, properly! All they want you to do is to push their required Customer Protection Plan because it generates them a lot of money. The headaches that come with the job don't justify the Weak pay. The callers have really affected my mental health and that is why I ended up leaving!! The employees have taken a major pay deduction. They force you to work weekends here. Calls are back to back due to being short handed. Turnover is Extremely High. They can't Hire fast enough and they are often understaffed. It's sad how the cycle constantly repeats itself!!","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Strong Culture and Strong Leaders,5.0,"Aug 18, 2025",- Clear direction from our executive team - Great people at all levels - Fascinating industry to be a part of,"- The benefits lead the industry, but not the workforce","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Place To Work For,5.0,"Aug 21, 2025","Work/life balance, teamwork, pay, and positive feedback.","Unrealistic goals, advancement opportunities, no sick pay","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Place to work,5.0,"Aug 11, 2025","Great Benefits, Great working atmosphere. Very respectful to employees and customers.",Really can not think of any.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
One year completion,5.0,"Jul 30, 2025",this company well with my district is the best place ive ever worked. Everyone is super helpful and no one judges.,1. honestly the cons is just scheduling. its sometimes is weird because i did know that my PTO and sick time were in the same pool. little more clear on that,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Not bad,3.0,"Aug 25, 2025",Sunday off no night shifts,Upper management was difficult to deal with. Raises not based on merit.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Overall a Good Job,5.0,"Jul 2, 2025","Decent pay, stable office hours, always get Sundays off, and many benefits to choose from. It's part office and part property maintenance, you're not stuck doing one.","Deal with upset customers, possibility of dealing with a break in or other property issues that can damage customers' belongings. Can be stressful if you're by yourself a lot.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Decent job but…,2.0,"Mar 5, 2025",Decent hours and start pay. Easy to learn. Perfect job for those who like to work alone and don’t mind traveling to different locations.,"Not enough work for a full time position, traveling to multiple locations as needed, unrealistic expectations for certain locations with not a lot of customer traffic. Depending on your team not enough support from management. Pressuring staff to gather good reviews and write good reviews on Glassdoor","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
I'm Retiring from Extra Space Storage,5.0,"Oct 1, 2024","I'm almost 50. I've worked since I was 14. I've had so many jobs in my life, I can't even remember them all. But I can remember that NO job I've ever had has ever really given a care about me as a human being. They've cared about what I can do for them. At ESS, they care about what we can do for each other. Yes, there are things they ask of me, but for what I get in return, this is the ABSOLUTELY best job I've ever had. From my teammates to my Team Lead to the President of the company, Joe Margolis, everyone at ESS is approachable, empathetic, and solution focused. I've had the experience of working in multiple roles at ESS, starting as an Assistant Site Manager, getting quickly promoted to Site Manager, then, due to personal reasons, transferring to a call center position. In each of these roles, I had caring supervisors, involved district management, and interested higher management. A lot of companies talk about ""culture"", but the culture they describe is nothing like the actual culture an employee experiences. At ESS, it isn't just lip service. They do care about making this a true positive, supportive culture. I plan to stay here for the rest of my career due to the wonderful culture, fair compensation, and the fact that they follow through with what they promise.",Any cons are so far outweighed by the pros that they aren't even worth mentioning.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great place to work,5.0,"Aug 16, 2025","Growth
Development
Teamwork
Excellence
Innovative",The company learns from the negatives and finds ways to make them into positives.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great core values,5.0,"Jul 14, 2025",High importance on work life balance and good benefits should you have sufficient funds to partake in some of the more expensive ones.,The work is very self driven and handling the way that the storage industry works with their tenants can be very taxing if you aren't mentally cut off from your empathetic side.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
,3.0,"May 9, 2025",Steady 40 hours per week. Occasional perks like company paying for 1 month of health insurance premium.,"Low pay - company brags about how much money it is making but won't pay livable wage. Aggressively increases tenants rates without them knowing it could happen and expect managers to be fine with being yelled and cursed at. (they mail 30 day notice, but when people rent they have no idea this is a thing and they aren't required to read lease before signing it). They talk a great talk about integrity, but you are only a number and they don't care a single thing about you.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Overall Great Company,5.0,"Aug 14, 2025","Culture
Work life balance
Management and executive team","Can lack opportunity for growth
Pay","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
The BEST place to work,5.0,"Aug 4, 2025",- Culture of Growth and Enablement - Work/Life Balance - Competitive Pay - Fairly Recession Proof Industry - Hybrid Work,- Can't think of any,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Amazing Company to Work for!!,5.0,"Jul 8, 2025","Great rates of pay, very professional but relaxed atmosphere, awesome work culture, great highly professional and NICE people.",Holiday entitlement for your first year is terrible compared to most other companies. It really should be a little more generous.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Not for me,3.0,"Jul 28, 2025",Good team and ample training available,"Encouraged to push insurance sales, always get yelled at by clients who are in auction or don’t want to pay late fees","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Stability and Comfort,5.0,"Jul 27, 2025","Good work-life balance, great leadership, bottom up training",Base pay could be more competitive for how comprehensive the job is,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
