title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Great experience,3.0,"Oct 5, 2020",Management is great and corporate is mostly helpful.,Work life balance is non-existent,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Great Company,5.0,"Nov 12, 2020",Care about their employees. Competitive salary.,Diversity within upper management positions.,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Great Company,5.0,"Jan 28, 2021",Hires and promotes from within.,Limited opportunities for advancement in,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Maintenance,5.0,"Feb 6, 2023",Attention to detail with quality management,the hourly rate is low,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Housekeeper,5.0,"Dec 8, 2016",Help out other people,Need pay me more on payroll,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
,3.0,"May 26, 2021","Easy work, climate control, parking","customers horrid, low pay of course",Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Wouldn't consider working here again,1.0,"Aug 22, 2018",The people you work with are always pleasant,"micromanaged, passive aggressive memos, rude customers are a given",Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
"Great company, but beware",4.0,"May 13, 2021","Excellent benefits, great pay, great local support","You might get fired with no notice or explanation, growth within company is challenging if the right people are not in your corner, salaried employees can and do work well over 40 hours per week",Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Perfect place to work,5.0,"Jan 8, 2022","Beautiful place to work, nice people","Cold in winter, lack of hours during winter, typically minimum wage depending on position.",Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Good hdfc JK hajj nekkonda,3.0,"Jul 8, 2022",Good morning sir how to,ultant,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
,3.0,"Apr 28, 2019","ok environment , pantry, people are neutral","low salary, poor working hours",Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
