title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Great Growing Company to Work For,4.0,"May 12, 2023","This company has grown a lot in the last 5 years. With that comes some challenges, but what I love is that they continuing working on programs and initiatives to improve. Their Core Values that get intertwined into everyday business show their commitment to their employees and continuously improving.",Sometimes the cart can be placed before the horse and then a lot of catch up has to happen. Rolling some initiatives out should have more communication to them.,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Great Company,4.0,"Nov 16, 2023",Love the company core values. Great benefits. No nights or Sundays.,Constant change in upper management.,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Working for NSA!,5.0,"Nov 14, 2023","Core Values, Culture, Coworkers, Opportunity, Benefits!","Workload, Compensation, Burnout, Deadlines, High Demands",National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Core Values,4.0,"Nov 14, 2023",Management leads with core values. Team work. Accountability.,"Travel, Transparency and Low pay.",National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Amazing culture that lives by our core values,5.0,"May 1, 2023","Core values driven culture where you truly feel respected. Your voice is heard. If you manage your time effectively, you will have a solid work/life balance. And if you're serious about your development, you can grow rapidly as the organization does.","With the rapid growth comes a lot of change. I happen to enjoy that, however it can be a challenge for some.",National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Good Place to work,3.0,"Aug 4, 2023",Great team! and everyone works together.,Very Political- people are all trying to show their value even if it means taking credit for other peoples ideas.,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Best Place to work!,5.0,"Jun 15, 2023",I am so happy to work with all the fun personalities on my team. Everyone loves what they do and loves to be here. It feels like one big happy family!,"No cons here, I love everything so far!",National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Positive changes,5.0,"May 1, 2023",I have been at NSA a few years and am excited about the change in CEO. I work in our Corporate office and enjoy the office atmosphere.,Not all employees are located in one office.,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
"Used to be a great company, but administrative changes made NSA terrible",1.0,"Jun 14, 2021",Steady work during the pandemic.,"Used to be a great company but now it is as if upper management is more concerned about quarterly earnings statements than taking care of their facilities. Implemented a new maintenance system and now nothing gets fixed-- roofs, gates, unit doors, asphalt all just continue to deteriorate and the corporate office refuses to approve any repairs, yet continue to pass rate increases on to customers. Property managers are expected to consistently go above and beyond the call of duty for minimal pay. Recently took all bonuses away, reduced paid time off, and attempted to pass ridiculously expensive insurance plans on to employees. I ended up giving up my position after 8 years with the company due to all the ""improvements.""",National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
NOT ENOUGH HOURS IN THE DAY,2.0,"Jun 6, 2022",Great co-workers Some autonomy at times to get the job done Decent benefits,"Too much work required for an 8-9 hour day. Easily 60+ hours every week, including days off. Constant screw ups in the upper management resulting in even longer hours to fix it. Nickel and dime everything while making record profits. Preach work-life balance and then pile on more work. Good ole boys club for sure and some of the upper management are complete jerks to listen to, completely full of bs. Overall a terrible company.",National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Don't. Don't do it.,1.0,"Mar 17, 2021",Team members are great for the most part.,"Pay, workload, upper management, HR for sure, no respect for employees",National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
"Great place to work, if you're under certain management.",2.0,"Feb 10, 2023",- Employer provided benefits that are great - Opportunity for growth - Most of the team is a fountain of knowledge - Hybrid work schedule,- No cons as long as you do not work on certain teams,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Best work life balance of my career,5.0,"Feb 7, 2022","9a.m to 6p.m, 1 hour lunch -9a.m to 5 pm Saturdays- Closed Sundays Great company culture Great training and onboarding experience. Always answer any questions I have, very well respected and compassionate Area Manager. Love the customers and the 60% office 40% Property work. Technology is also great making the job very smooth and easy payment system, view your own benefits and payroll. 401k matching program.",None I can think of at this time.,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Dog Eat Dog corporation,2.0,"Jan 31, 2022",some good colleagues for a while,"Company changed with mergers, bottom line style management took over, pay rates were cut, benefits cut, lost all the good people from the team. Lost all sense of a team, just corp fat cats stabbing everyone in the back.",National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
"Great People, and Great Industry",5.0,"Apr 12, 2021","- Company is in a great market, particularly after coming out of a pandemic - People are motivated and loyal - Focus on growth and success is a priority","- Like many companies, growth causes some communication, and attention to tools challenges. - Mobility is a bit limited based on size of the organization",National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
"Not terrible, but not great",3.0,"Jan 8, 2023","My direct managers are good, and the job is decently laid back.",The company isn't very good about cultivating their teams or keeping talent. No bonuses for property managers doing a good job.,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
When will it be our chance?,1.0,"Sep 14, 2022","Supportive IT, Store Ops, and Facility Ops departments",Overly empowered HR- like way out of control- way Senior Management lacks vision and doesn't anticipate or fix problems on the Customer or Associate level,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
"Company doing great, needs to reflect across corporate office",3.0,"Jan 27, 2022","Good growth opportunity, feel heard among team members.","There's no praise, happiness, incentives. Benefits are very poor. Most of leadership is unapproachable. Very very old school approach to running a business. Employees are definitely not first.",National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Great place to work - Growing company in Storage,4.0,"Apr 13, 2022","Pay, flexibility, great team and bosses.",need more human capital. we're swamped.,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
"Bad HR, Good company",4.0,"Aug 6, 2020","Great hours, steady pay check","things keep changing all the time, bonuses have been taken away.",National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Supportive and Helpful,5.0,"Sep 16, 2022",Love working for this company. The people care about you and the best part is being able to be yourself.,None at this time. Keep up the good work.,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Decent Place,3.0,"Aug 27, 2021",Independent work Off early on holidays Off sundays,A lot of work for very little pay,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Pretty normal,3.0,"Mar 29, 2022","Flexible, get to talk to everyone easily",You have to be a certain way for them to like you,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Improving Culture,4.0,"Feb 10, 2023","Culture, room for growth, good work pace, growing industry",Pay less than other companies in sector,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Great Benefits- Low Pay,4.0,"Jul 27, 2022",The people and the benefits,lowest pay in the industry,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Good,5.0,"Oct 23, 2020",Great healthcare benefits and the company cares about you as a person,None that I can think of,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Great company,5.0,"Jul 2, 2022",Leadership really works to exhibit the company’s core values,Work life balance is not the best,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Great!,4.0,"Jun 10, 2022","Growing company, nice office place, opportunities",Some departments are not great with management,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Good Job,3.0,"Sep 21, 2022",Overall good job and good company,Not really good work life balance.,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Leadership,1.0,"May 8, 2021","Growth, location, benefits for executives","Leadership, treatment of front line workers",National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Lack of diversity and inclusion,1.0,"Mar 4, 2022",Great coworkers make it worth it!,Lack of diversity and inclusion,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
