title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Big talk but not a lot of substance,3.0,"Aug 28, 2023",OUTFRONT is the class of OOH based on its many RE relationships and crack National Team; low a-hole quotient among senior management; flat-seeming org,"Woeful systems; far too insular, clubby culture of mediocre senior execs; change agents are spurned or dismissed",OUTFRONT Media Inc.,OUT,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Outfront-Media-Reviews-E930001.htm
Excellent culture and pay in ATL,5.0,"Sep 13, 2023",Great comp plan and team culture.,New tracking software and applications to overanalyze the sales process.,OUTFRONT Media Inc.,OUT,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Outfront-Media-Reviews-E930001.htm
Unprofessional and hostile work environment,1.0,"Aug 3, 2023",Competitive salary and decent benefits.,"I worked at OUTFRONT for three months. I wanted to share my experiences working for this company to help inform others considering working here. I was discharged from my cybersecurity position after just over three months of employment. I was given a performance review where I was given a plan to improve my performance. Then, less than a week later, I was terminated on the spot with no warning. My manager asked me for a quick ""chat."" When I joined the call, he told me someone else was joining, which I hadn't been informed of prior to the call. Then an HR representative joined the call and immediately told me I was being terminated. When they were about to end the call, I asked if I could give my input. They told me they don't usually allow employees being terminated to speak up, but I did anyway. I told them that it was unethical what they were doing and told them how I felt about my experiences. I then left the call. In my experience at OUTFRONT, I felt the work environment was unprofessional and hostile. My manager would regularly adopt a combative stance against everyone on calls and emails, he would regularly raise his voice and swear at us, say belittling comments to me about my work (e.g. criticize me for not rolling out a simulated phishing awareness campaign on time, despite him shelving the task for two years), and almost never gave any praise to anyone for their accomplishments. In my performance review, he criticized me for my self assessment in which I said I try hard to create an inclusive environment for all races, genders, religions, and creeds. However, he himself had not hired anyone except for white men. Out of the whole team of 15 or so people, we had 1 woman and fewer than 5 non-white employees. Despite claiming he had tried to create an inclusive environment, his team was composed overwhelmingly of white men. As a new employee fairly new in my career, I was given no chance whatsoever to improve my performance and grow in my career. I had never received any written or verbal warnings or detected any signs of disapproval from management for my performance. After my one and only performance review, I was falsely led to believe I would have tome to improve my performance. I felt I was in a cutthroat environment in which the communication between managers and engineers was lacking, good work was not praised, and every mistake was harshly criticized. I do not recommend working in this company to anyone. I was terminated right on the spot with no other job lined up and given no time whatsoever to improve my performance. I had no salary, no health benefits, and it took me months to find a new job to be able to support myself. It was an extremely upsetting and stressful experience for me and I an thankful I found a professional and respectful work environment afterwards.",OUTFRONT Media Inc.,OUT,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Outfront-Media-Reviews-E930001.htm
Amazing company!,4.0,"Oct 6, 2023","Great pay, great workers, great benefits, the ability to make your own schedule","A lot of driving, wear and tear on the body.",OUTFRONT Media Inc.,OUT,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Outfront-Media-Reviews-E930001.htm
,2.0,"Oct 2, 2023",Every once in a while there are company events but it is mostly for the AE's.,"It is very much a boring office job and there is not really room to grow, at least in my location.",OUTFRONT Media Inc.,OUT,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Outfront-Media-Reviews-E930001.htm
Excellent Company,5.0,"Oct 6, 2023",They really value their marketing staff.,Hard to get promotions. Not much opportunity for upward mobility in certain roles.,OUTFRONT Media Inc.,OUT,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Outfront-Media-Reviews-E930001.htm
Salary,4.0,"Oct 20, 2023",I was able to work with great people.,Not awarded much time off.,OUTFRONT Media Inc.,OUT,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Outfront-Media-Reviews-E930001.htm
Great company,4.0,"Oct 10, 2023",Great company to work for.,Takes a lot of time to move up within the company,OUTFRONT Media Inc.,OUT,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Outfront-Media-Reviews-E930001.htm
,5.0,"Oct 21, 2023",Good job fun work good,Rain electric lines wet water,OUTFRONT Media Inc.,OUT,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Outfront-Media-Reviews-E930001.htm
Great place to work,5.0,"Oct 12, 2023",Great people and company atmosphere,None that I can think of,OUTFRONT Media Inc.,OUT,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Outfront-Media-Reviews-E930001.htm
An okay company to work at,3.0,"Aug 17, 2023","Adequate compensation, large-scale projects, and you can see your work in the subway which is pretty cool","Workplace lacks diversity compared to previous companies I've worked at, which was a bit stifling at times",OUTFRONT Media Inc.,OUT,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Outfront-Media-Reviews-E930001.htm
Awesome work environment!,5.0,"Sep 11, 2023","Great work environment, support from my colleagues, great benefits and pay.",I don’t have any cons. I have an overall great experience working here.,OUTFRONT Media Inc.,OUT,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Outfront-Media-Reviews-E930001.htm
Great workplace,5.0,"Sep 19, 2023",Loved the community and it’s a 9-5.,"Low pay, but gray to start off. Not fun work but great people",OUTFRONT Media Inc.,OUT,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Outfront-Media-Reviews-E930001.htm
Great Place to work,5.0,"Aug 31, 2023",Great community Full of opportunity for growth Great managers cutting edge audience database,None it is so good!,OUTFRONT Media Inc.,OUT,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Outfront-Media-Reviews-E930001.htm
Good,5.0,"Sep 29, 2023",Good place to work here .,No cons available at this time,OUTFRONT Media Inc.,OUT,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Outfront-Media-Reviews-E930001.htm
