title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Production,1.0,"Jun 9, 2025",None that I can think of,Feel like walking on eggshells all the time. Feel that if you sneeze wrong you get written up for it.,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
,2.0,"May 15, 2025",Remote working schedule allows flexibility,Team culture is toxic and not long term oriented,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Account Executive,2.0,"Apr 23, 2025","Salary, some great colleagues, and good benefits","Years of inconsistent customer service mean a negative perception of the company. Selling all the different services, some unrelated to others, is a challenge.",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Fine,2.0,"May 6, 2025","People were great, management trys.","Everything else, customer's were rightfully angry due to company's rates.",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Great place to work!,5.0,"Apr 18, 2025",Great people to with for and with. I have fond memories from my time working here!,No cons that I can remember.,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Beware of Indian politics at this company,1.0,"Sep 9, 2024","* Benefits are good ( health insurance, dental and vision) * remote friendly * wlb * lots of history","he leadership here is incredibly corrupt, full of bias and internal politics. They have the wrong people in key positions, and the directors clearly have no idea what they’re doing. Talent is constantly overlooked, and the overwhelming number of Indians in leadership roles is destroying what was once a great American company. They’re bringing in toxic politics that are ruining the organization from the inside out. These people need to go if this company ever wants to return to its former glory. The constant internal conflicts and power struggles are leading nowhere. *Interacting with people like this every day can seriously damage your mental health. * I initially thought I was stuck in a toxic team and wanted to switch, only to discover that the same problems exist in other teams as well.",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Iron Mountain,4.0,"Apr 24, 2025",People care about the work they do and the clients,"Strategy changes very often, resulting in many layoffs",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Hard working employees,2.0,"Jan 2, 2025",Very organized operation. All of the employees are very dedicated and hard working.,"I was hired on as a temp to be hired. I had a non work related medical issue that needed immediate attention. I got into a word battle with a supervisor because I need to go to the hospital before lunch. I received a phone call from the temp agency that I was terminated because of low production goals; the goals that were never discussed even though I brought up to my LEAD. Including the Company's ""policy"" of exiting the plant that was never explained.",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Awesome place,5.0,"Apr 27, 2025",Great pay on time. Never late.,"None, it’s just great as it is",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Decent company to work for,4.0,"Mar 6, 2025",-Home at the end of the day -Overtime hours available if desired -Easy onboarding process -Relatively easy to request time off -Close-knit driving team -Easy job to pick up -Off on weekends,-GPS in trucks can be oversensitive and ping for minor occurrences -Routes can be heavy on certain days -May have to assist on unfamiliar routes when other drivers are out,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Sales,3.0,"Apr 10, 2025",Large company room for growth,Customers feel they are trapped. Highest prices in the industry. Very diffucult to break ties with the company.,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"Great company, great pay, solid customer base, ample sales opportunities",5.0,"Feb 23, 2024","Lots of great supportive people who are more customer focused than other tech giants I have worked for. The offer I accepted was higher than I had expected for my experience level (Around $100k base / $100k comm for Enterprise AE role with 10 yrs B2B exp.). Lots of selling tools, a dedicated CSM (vital to your success), a shared SDR, and a shared SME for each major product category. Customers generally like us, are easy to engage with and accept meeting requests. Competitive offerings with lots to upsell within accounts across other departments and LOBs.. The products are competitive and sufficiently suited for customers' needs,","It can be easy to get stuck in discussions about legacy paper-based services that customers know Iron Mountain for (offsite records storage and doc shredding are their bread and butter). While there is a big opportunity for converting these legacy customers to digital services, Iron Mountain has most room to grow in it's cloud, digitization, and digital storage businesses. Nearly all sales are generated within existing customers who have large offsite storage accounts already, by forming relationships with the right people to find new projects, expansions, and renewal upsells. Frequent account team changes and annual rep reassignments seem to have the most damaging impact to these relationships. Rarely are deals won from a position of clear product superiority or lowest price, but rather from trusted relationships with the customer's AE and account team.",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Horrible,1.0,"May 21, 2025",Hybrid work schedule They don’t micromanage,Management is horrible all they are worried about is surveys They will lay you off with no notice,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Exciting time of tremendous growth and opportunity,4.0,"Jan 14, 2025","-Aggressive and accelerated growth creates lots opportunity -Evolving business with a lot of new services and offerings -Collaborative, Team oriented -Exciting journey of transformation -Share price hit an all time high in 4th quarter '24",-lots of change and transformation which is not for the faint of heart -Need to operate and be comfortable with a level of ambiguity -Org design can create some challenges regarding attrition/retention,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Decent job,4.0,"Apr 15, 2025",Good people with great benefits,Very old school thinking and not willing to change,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"Great, supportive company and culture",5.0,"Apr 2, 2025",Great company. Flexible working environment. Supportive culture.,"Top, down leadership. Frequent organizational changes (as most employers do)",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Working here is like being in hs,2.0,"Mar 20, 2025",Easy work and can get busy if work is available. A lot of opportunities for OT when busy.,Management clearly have favorites. Communication skills are horrible,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
No longer a great place to work,1.0,"Jan 11, 2025","This was a great place to develop skills, there is no longer a clear direction by senior leadership. There is a trickling stress that goes top down and makes it difficult to sell for employees.",After working for Iron Mountain for 12 years being successful and high performer in every role. I was Laid off within a few weeks of going on parental leave. This is the second time being laid off at iron mountain while welcoming a child into this world. This company that was a thriving fun company to work for has become so heartless putting me in a difficult place with healthcare.,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
