title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
TPG Dallas/FW serves as a stepping stone in career,4.0,"Oct 16, 2018",Non-cash comp benefits are fantastic,Limited mobility unless brought in at the management level,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Great work place. Limited opportunities.,4.0,"Mar 23, 2022",Great family/firm culture. Very flexible and everyone is super nice,Opportunities to move up are very hard to get,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Better than it was under ATT,4.0,"Sep 9, 2021","Better shifts less stress, decent income with bonus","Mandatory overtime 
Loss in benefits do to the merge away from att","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Okay,3.0,"Mar 13, 2017","Nice perks, some nice people","Culture stinks (secretive, total lack of diversity - white male dominated, no visible leadership)","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Great place to work,5.0,"Feb 10, 2020",Good pay. Really smart people working here who want to do their best.,Back office is a little chaotic.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Good Place,4.0,"May 12, 2020","Good pay, solid culture depending on group, smart people","Hours can be brutal at times, investment philosophy can be inconsistent at times","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Excellent place to work,5.0,"May 24, 2018",Great people and experience at TPG,I can't think of anything to note,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Good pay and vacation and benifits,3.0,"Mar 20, 2017",Sick time accrued and benifits,Take vacation time off if you take unpaid leave in previous year,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
,5.0,"Oct 21, 2022",The firm has a positive and inclusive culture.,I have no cons to mention.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Partner,3.0,"Aug 27, 2016","Great people, good values, nice offices",No transparency and lack of visible leadership,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Stastitician,5.0,"Sep 27, 2021",It is a very pleasant place to work with.,The projects may not be available all the time.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
,4.0,"Jan 5, 2016",very smart people and interesting work,long hours and sacrifices made for the job,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Good pay but under staff,3.0,"Dec 2, 2017",Good Pay and bonus. Good insurance.,"Under staff, Office culture and internal politics not good.","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Great Culture and training program,5.0,"Jul 23, 2019","Great people, process and training",Already a large firm with less upward mobility,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
"Smart people, long hours",4.0,"Sep 15, 2020",Work with some of the smartest people in my career,"Long hours, intense job pressure","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Great place to work!!,5.0,"Mar 16, 2021",Wonderful experience for a junior professional.,Long hours - which can be a grind.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Superior in finding good assignments,5.0,"Apr 13, 2021",Being able to help people through this pandemic.,Rules & regulations change frequently.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Flexible,4.0,"Nov 10, 2022",Company embraces diversity and understands the importance of flexibility.,Not a true con...Constantly changing and evolving work environment.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Great firm,5.0,"Sep 9, 2020",Intelligent co-workers and good culture.,Independent business units do not coordinate to achieve better outcomes.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Love Working Here,4.0,"Dec 28, 2021","Great team atmosphere, great communication.",Pay does not always match responsibilities,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Outstanding employer,5.0,"Jan 18, 2022","Great people, great culture, dynamic work, excellent management.",Nothing worth noting. Great place to work.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Great company all around,5.0,"Sep 8, 2022","People, culture, and bottled blonde most of all","Not many cons, great company","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Great Place to Work,5.0,"Jan 11, 2021",Great place to work with outstanding people,"Very demanding, fast paced environment","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Great place,5.0,"Sep 9, 2021",it is a great place to be,"working mostly at the office, less remotely","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
good job,4.0,"Sep 22, 2014","good job 
pay alright 
work late night","no sleep 
boring after getting work done","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
